id,name,is_manufacturer
15360,LISCA DEVELOPMENT AB,1
15361,COLUMBUS INSTRUMENTS INTL. CORP.,1
15362,LONG WELL ELECTRONICS CORP.,1
15363,"MICRO-VAC, INC.",1
15364,"CARDIODYNE GENERAL, INC.",1
15365,CDC PRODUCTS CORP.,1
15366,SEPPIM S.A.S.,1
15367,"WANGHUI GLOVE CO., LTD.",1
15368,BM KOREA,1
15369,BIOPLAX LIMITED,1
15370,"CRAFTMATIC ORGANIZATION, INC.",1
15371,DRTECH CORP.,1
15372,"CIRS, INC.",1
15373,AHAVA STEIN,1
15374,GELMAN INSTRUMENT CO.,1
15375,"ROCKWELL MEDICAL TECHNOLOGIES, INC.",1
15376,PARKER HANNIFIN CORPORATION,1
15377,NEONATAL CORP.,1
15378,"SCOTT/ROSS DESIGNS, INC.",1
15379,N.M. BEALE CO. INC.,1
15380,SPARE PARTS ACCESSORIES,1
15381,SPECIALTIES OF SURGERY,1
15382,"ISPG, INC.",1
15383,HOPEFUL SUNLAMP CORP.,1
15384,SCHNEIDER STENT,1
15385,"TERARECON INC.,",1
15386,C & S MICROINSTRUMENTS LTD.,1
15387,"APPLIED UROLOGY, INC.",1
15388,"MEDICA, INC.",1
15389,SWEDEN & MARTINA S.P.A.,1
15390,"CARE TECHNOLOGIES, INC.",1
15391,"MICRO BIO LOGICS, INC.",1
15392,D. JENKINS,1
15393,AGENDIA BV,1
15394,"LIFESTREAM DIAGNOSTICS, INC.",1
15395,"CONTEC MEDICAL SYSTEM CO., LTD.",1
15396,"ETHICON ENDO-SUREGERY, LLC",1
15397,MEDICAL SURGICAL INTL.,1
15398,FRESENIUS MEDICAL CARE,1
15399,"DRAXIMAGE, INC.",1
15400,ATARO INDUSTRI (MALAYSIA) SDN BHD,1
15401,"ATLANTIS COMPONENTS, INC.",1
15402,"GEORGIA BIOMEDICAL RESEARCH GROUP, INC.",1
15403,INTERNATIONAL REMOTE IMAGING SYSTEMS,1
15404,"SHARP-TRAP, INC.",1
15405,"PROGNOSTIX, INC.",1
15406,"U.S. DRUG TESTING, INC.",1
15407,TECRES,1
15408,VALES & HILLS BIOMEDICAL TECH. LTD.,1
15409,"HENKE-SASS WOLF, GMBH.",1
15410,B. BRAUN INSTRUMENTS,1
15411,"HITACHI,LTD. , HEALTH CARE COMPANY",1
15412,AUXEIN MEDICAL,1
15413,LIPOSE CORP.,1
15414,DR. IHDE DENTAL AG SWITZERLAND,1
15415,"PENG LIM ENTERPRISE CO., LTD.",1
15416,"ROHRER AESTHETICS, LLC",1
15417,LEIBINGER F.L. FISCHER,1
15418,"NANMA MFG CO., LTD.",1
15419,"PPG/APPLIED RESOURCES, INC.",1
15420,TRANSTRACHEAL SYSTEMS,1
15421,"IMPLANTECH ASSOCIATES, INC.",1
15422,IMMUNOTECH S.R.O.,1
15423,INTERNATIONAL TECHNOLOGY CONCEPTS,1
15424,"INNOVATIONS FOR MECHANICAL VENTILATION, INC.",1
15425,"CREATIVE TECHNOLOGIES, INC.",1
15426,MEMORY MD INC,1
15427,"MEDITRINA, INC.",1
15428,"DARCHET (USA), INC.",1
15429,"RJ MEDICAL, INC.",1
15430,GOLDEN GLOVES INTL.,1
15431,"ORTHO-CARE, INC.",1
15432,"WESCOR, INC.",1
15433,SEATTLE CHILDRENS HOSPITAL,1
15434,"DIAL-X INSTRUMENTS, INC.",1
15435,VECTOR CORPORATION LLC,1
15436,"LANGS INTL., INC.",1
15437,"SPITAL MEDICAL, INC.",1
15438,S & C POLYMER GMBH,1
15439,MICRO THERAPEUTICS DBA EV3 NEUROVASCULAR,1
15440,TECHDEVICE CORPORATION,1
15441,"VIVADENT (USA), INC.",1
15442,"CARDIO SURGICAL CONCEPTS, INC.",1
15443,"TRUPHATEK, LTD.",1
15444,EMDE CORP.,1
15445,HEINZ KURZ GMBH MEDIZINTECHNIK,1
15446,"SINEXUS, INC.",1
15447,"JAYTRONICS, INC.",1
15448,"ACTION HYGIENE PRODUCTS, INC.",1
15449,ORTHOS (UK) LIMITED,1
15450,"ADRIAN ANESTHESIA SYSTEMS, INC.",1
15451,"BERT & JOE'S, INC.",1
15452,SONOWAND AS,1
15453,"YOLO MEDICAL, INC.",1
15454,"INTERNATIONAL MEDICAL DEVELOPMENT, INC",1
15455,ORTHODISCOVERY GROUP LLC(D.B.A. CROSSROADS EXTREMITY SYSTEMS,1
15456,THE BINDING SITE,1
15457,SOMANETICS CORP.,1
15458,"CRYOMEDICAL INSTRUMENTS, LTD.",1
15459,"VENISECT, INC.",1
15460,MELISSA C. JOHNSON,1
15461,"NOVAVISION, INC.",1
15462,"FLORIDA INFUSION SERVICES, INC.",1
15463,BRAIN COOL AB,1
15464,BESORAH DENTAL SOLUTIONS NZ LIMITED,1
15465,BECTON DICKINSON INFUSION THERAPY SYSTEMS INC.,1
15466,FLEX MEDICS CORPORATION,1
15467,SHANGHAI MEDICINES & HEALTH PRODUCTS IMPORT & EXPO,1
15468,CREGANNA MEDICAL ALSO DOING BUSINESS AS CEGANNA TACTX MEDICA,1
15469,"MEDICAL HIGH TECHNOLOGY INTERNATIONAL, INC.",1
15470,"TRACOR NORTHERN, INC.",1
15471,ENHATCH ORTHOPAEDICS LLC,1
15472,"S.P.K. TECHNOLOGY, INC.",1
15473,DOUBLE HERO CORP.,1
15474,"ENDOBIONICS, INC.",1
15475,"DIVERSIFIED MEDICAL INSTRUMENTS, INC.",1
15476,"HOWMEDICA, PFIZER MEDICAL TECHNOLOGY GROUP",1
15477,SHORELINE BUSINESS CONSULTING,1
15478,THE INERTIAL CORP.,1
15479,"PISHARODI SURGICALS, INC.",1
15480,"EOSHEALTH, INC.",1
15481,"THAI FUJI LATEX CO., LTD.",1
15482,"GLOBE SAFETY EQUIPMENT, INC.",1
15483,"KIM INSTITUTE FOR REHABILITATION MEDICINE, P.C.",1
15484,"SHANDONG CAREMED MEDICAL PRODUCTS CO., LTD.",1
15485,"KNOPF ASSOC, INC.",1
15486,"BRONCUS MEDICAL, INC",1
15487,AMI-MED CORP.,1
15488,NORTHO ORTHOPEDICS,1
15489,VITAJET INDUSTRIAE COMERCIOLTDA.,1
15490,"STEVENS PROOF OF CONCEPT, INC.",1
15491,"VISIBLE PATIENT, SAS",1
15492,BIOSYN LTD.,1
15493,MARTIN MCLANE MEDICAL,1
15494,"INTERSCIENCE DIAGNOSTICS, INC.",1
15495,PEARL INSTRUMENTS CORP.,1
15496,"TAGUM RUBBER INDUSTRIES, LTD.",1
15497,TRANSLATIONAL SCIENCES CORPORATION,1
15498,UNIPHY ELEKTROMEDIZIN GMBH & CO. KG,1
15499,"E.B.E. RESEARCH & MFG., INC.",1
15500,"EASTER SERVICES, INC.",1
15501,ANCIE LABORATORIES,1
15502,WAGANIA SDN. BHD.,1
15503,YOUMEDICAL CORP BV,1
15504,CENTER FOR DISEASE CONTROL AND PREVENTION (CDC),1
15505,"AMERICAN CONVERTORS DIV., AMERICAN PHARMASEAL",1
15506,"LIGHTMED USA, INC.",1
15507,"NINGBO DIAIER ELECTRONIC CO., LTD.",1
15508,"EPIPHANY HEALTHCARE, LLC",1
15509,"GERARD MEDICAL, INC.",1
15510,"VIA BIOMEDICAL, INC.",1
15511,"MEDIC GROUP OF SCANDINAVIA, INC.",1
15512,"R.E. BROWN CO., INC.",1
15513,"UNISTRIP TECHNOLOGIES, LLC",1
15514,"LMS MEDICAL SYSTEMS (CANADA), LTD.",1
15515,"SEREX, INC.",1
15516,"GLOBAL EYE CARE, INC.",1
15517,GE MEDICAL SYSTEMS ULTRASOUND AND PRIMARY,1
15518,STERICAP SYSTEMS,1
15519,"JOHNSON & JOHNSON CONSUMER PRODUCTS, INC.",1
15520,MERIDAN MEDICAL,1
15521,KOLPLAST CI SA,1
15522,"MARAND PRODUCTS, INC.",1
15523,"ULTRAVAC, INC.",1
15524,SAAT LTD.,1
15525,KIST INTL.,1
15526,"BIOSPACE CO.,LTD",1
15527,"MEDITEC, INC.",1
15528,"A.L. MILLER, INC.",1
15529,"KENT DESIGN & MANUFACTURING, INC.",1
15530,"DREW SCIENTIFIC, INC.",1
15531,MOLECULIGHT INC.,1
15532,EDWARDS LIFESCIENCES,1
15533,RICHMANN LABORATORIES,1
15534,ACCU-PATH,1
15535,MEDICAL SYNERGY,1
15536,"P.J. PRODUCTS, INC.",1
15537,"GE HANGWEI MEDICAL SYSTEMS CO., LTD.",1
15538,P.T. TULIP INDAH AGUNG,1
15539,"AKSYS, LTD.",1
15540,"MEDYSSEY CO., LTD.",1
15541,APPLIED BIOMEDICAL SCIENCES,1
15542,"SBW MEDICAL PACKAGING, INC.",1
15543,"TRINCORE SYSTEMS, INC.",1
15544,GAUSS SURGICAL INC.,1
15545,HOLLYWOG LLC,1
15546,A. B. DENTAL DEVICE LTD.,1
15547,"SHENZHEN BOSIDIN TECHNOLOGY CO., LTD.",1
15548,B. BRAUN MEDIZINTECHNOLOGIE GMBH,1
15549,GIORGIO NANNINI SRL,1
15550,ULTRA SEAL CORPORATION,1
15551,SUNNY SUNGLASSES,1
15552,"WALSH MEDICAL DEVICES, INC.",1
15553,"CENTRAL SOLUTIONS, INC.",1
15554,CHANGZHOU CITY ZHIYE MEDICAL DEVICES INSTITUTE CO.,1
15555,"POLYREMEDY, INC.",1
15556,"CRITKON, INC.",1
15557,KUROS BIOSCIENCES B.V.,1
15558,ANAROBE SYSTEMS,1
15559,"WILLIS THERAPEUTIC INNOVATIONS, INC.",1
15560,"ELLEX, INC.",1
15561,ALPHA ONE,1
15562,MADEGOM,1
15563,"DNI NEVADA, INC.",1
15564,MIRADOR BIOMEDICAL,1
15565,XUZHOU FULL SUN MEDICAL PRODUCTS LTD.,1
15566,AMPRI RUBBERWARE INDUSTRIES SDN BHD,1
15567,"AUGUSTIN JONES, M.D.",1
15568,VITROLIFE SWEDEN AB,1
15569,"BALAGAN MEDICAL, INC.",1
15570,JCM SEATING SOLUTIONS LTD,1
15571,UNITED STATES SURGICAL,1
15572,TRACTUS VASCULAR LLC,1
15573,TECME S.A.,1
15574,"ADDITIVE IMPLANTS, LLC",1
15575,ORA-MUSZERIPARI SZOVETKEZET,1
15576,VCOMIN TECHNOLOGY LIMITED,1
15577,COMFORT ACRYLICS CO.,1
15578,TRUDELL MEDICAL,1
15579,ADVANCED VISION TECHNOLOGIES,1
15580,ZMI CORP.,1
15581,"THINKMED MEDICAL TECHNOLOGY CO., LTD.",1
15582,"H.A. & J.E. WOOD, INC.",1
15583,RITTER IMPLANTS GMBH CO KG,1
15584,"DIVERSATIONS, INC.",1
15585,TRUDELL MEDICAL INTERNATIONAL,1
15586,THERALASE INC.,1
15587,"ALTERNATIVE DESIGN SYSTEMS, INC.",1
15588,"VAN R DENTAL PRODUCTS, INC.",1
15589,MUREX BIOTECH LTD.,1
15590,"IMPLANT INNOVATIONS INTERNATIONAL, INC.",1
15591,"VYAIRE MEDICAL, INC.",1
15592,INVERNESS MEDICAL PROFESSIONAL DIAGNOSTICS,1
15593,"SHENYANG CANTA MEDICAL TECH CO., LTD.",1
15594,"LPI, INC.",1
15595,"SPIWAY, LLC",1
15596,WHITMAN MEDICAL CORP.,1
15597,CHANNING CORP.,1
15598,MILLICORE AB,1
15599,"HERALD OF AMERICA, INC.",1
15600,"INVICTUS MEDICAL, INC.",1
15601,DEPUYACROMED,1
15602,CURATIA MEDICAL,1
15603,ZENITH TECHNICAL INNOVATIONS,1
15604,VLI CORP.,1
15605,"UNITED STATES ENDOSCOPY GROUP, INC",1
15606,"BELLEGROVE MEDICAL SUPPLY, INC.",1
15607,NORDSON EFD,1
15608,"POINTE CONCEPTION MEDICAL, INC",1
15609,STERIMATIC WORLDWIDE LTD,1
15610,PALL INTERNATIONAL SARL,1
15611,EVERBEST MACHINERY (U.S.A.) CO. LTD.,1
15612,MACBRUD CORP. MEDICAL DIV.,1
15613,DOUGLAS BUESCHEL,1
15614,TRANSOMA,1
15615,HELLEN PROFESSIONAL SERVICES,1
15616,"ZIBO BLUE INTCO PLASTIC & RUBBER PRODUCTS CO., LTD",1
15617,"REMEL, INC.",1
15618,"LASER CENTERS OF AMERICA, INC.",1
15619,M & K CO.,1
15620,THINKLABS INC.,1
15621,VAL MED CORP.,1
15622,MEDRAD/TECHNOLOGY FOR PEOPLE,1
15623,"HAMO USA, INC.",1
15624,IAGNON CORP.,1
15625,LIMACORPORATE,1
15626,"ADAPTIVE HEALTHCARE TECHNOLOGIES, INC.",1
15627,"CORE-M, L.P.",1
15628,"HALMON-LOCREN, INC.",1
15629,"PURE WATER SOLUTIONS, INC.",1
15630,"UNITEX LATEX GLOVES, INC.",1
15631,"GUANGDONG TRANSTEK MEDICAL ELECTRONICS CO., LTD",1
15632,EPOCAL INC.,1
15633,VITROLIFE AB/SCANDINAVIAN IVF SCIENCES AB,1
15634,MEDISISS,1
15635,"LIFETRONICS, INC.",1
15636,"W.H.P.M., INC.",1
15637,TENEX HEALTH,1
15638,"HEBEI MANFUL IMPORT & EXPORT CO., LTD.",1
15639,DONGKUK TECHCO RUBBER INDUSTRIES,1
15640,"IRRAS USA, LTD.",1
15641,INTERMEDICS ORTHOPEDICS,1
15642,"TIANJIN ZHENGTIAN MEDICAL INSTRUMENT CO., LTD",1
15643,C.A.I. INDUSTRIES CORP.,1
15644,"SHANGHAI HUBANG MEDICAL APPLIANCES CO., LTD.",1
15645,"AESTHETIC LASERS, INC.",1
15646,ORTHOPAEDIC IMPLANT COMPANY,1
15647,"PIN DOT PRODUCTS, INC.",1
15648,"DAVIS LEAD APRONS, INC.",1
15649,ROCHE DIAGNOSTICS CORP.,1
15650,CARDIO PULMONARY INSTRUMENTS,1
15651,"ORTHOPEDIATRICS, INC.",1
15652,OPTISCAN BIOMEDICAL CORPORATION,1
15653,FRESENIUS MEDICAL CARE-NORTH AMERICA,1
15654,ACME-MONACO CORP.,1
15655,"PARK MEDICAL SYSTEMS, INC.",1
15656,"HOWARD INSTRUMENTS, INC.",1
15657,"FRYE ELECTRONICS, INC.",1
15658,BESTGEN BIOTECH CORP.,1
15659,"ROCHE ANALYTICAL INSTRUMENTS, INC.",1
15660,BIOMETER INTL. A/S,1
15661,ESAOTE S.P.A.,1
15662,"SCHOELLY TECHNOLOGIES, INC.",1
15663,"SUNSOR, INC.",1
15664,"NEUROVISION IMAGING, LLC",1
15665,"MICROMEDICAL INDUSTRIES, LTD.",1
15666,"HEAR-RIGHT, INC.",1
15667,HALT MEDICAL INC.,1
15668,HORMON-CHEMIE MUNCHEM GMCH,1
15669,DIAGNOSTICS INTL.,1
15670,"HEYUAN HONGLI INDUSTRIES, INC.",1
15671,"AJU PHARM CO.,LTD.",1
15672,"PER4MAX MEDICAL, LLC",1
15673,ARCON CORP.,1
15674,"CREATIVE MEDICAL DESIGNS, INC.",1
15675,"BIOSAFETY SYSTEMS, INC.",1
15676,INSPIRATION HEALTHCARE LTD,1
15677,"EM DIAGNOSTIC SYSTEMS, INC.",1
15678,MEDICAL DEVICE SERVICES,1
15679,"SEDECAL USA, INC.",1
15680,"PAI HOI ENT., LTD.",1
15681,KAMIYA BIOMEDICAL COMPANY,1
15682,MASIF HEALTHCARE PRODUCTS SDN. BHD.,1
15683,"COTTRELL, LTD.",1
15684,"DERMA MEDIA LAB., INC.",1
15685,MEDISYSTEMS CORP.,1
15686,"DRIAL CONSULTANTS, INC.",1
15687,CEREMED INC.,1
15688,"SANDSTONE DIAGNOSTICS, INC.",1
15689,ACCUIMAGE DIAGNOSTICS CORP.,1
15690,WILL ROSS CO.,1
15691,"FULCRUM MEDICAL, INC",1
15692,CELERA DIAGNOSTICS,1
15693,MALLINCKRODT ANESTHESIA PRODUCTS,1
15694,MIRANO SDN. BHD.,1
15695,FORTUNA OPTICAL FACTORY LTD.,1
15696,"RAPID PATHOGEN SCREENING, INC.",1
15697,"AUDIOTONE, INC.",1
15698,"EDX EPI-SCAN, INC.",1
15699,"SHOWA IKA KOHGYO CO.,LTD.",1
15700,"ALVEOLUS, INC.",1
15701,"VISCUS BIOLOGICS, LLC",1
15702,"SURGICAL INSTRUMENT SYSTEMS (SIS), LTD",1
15703,STRITE INDUSTRIES LTD.,1
15704,FEMA CORP.,1
15705,SWIPES DENTAL LABORATORY,1
15706,VBM CORP.,1
15707,BIO CLINIC CO.,1
15708,"PARAWORKS ENTERPRISE, LTD.",1
15709,"GEM NONWOVEWS, INC.",1
15710,"MEDICAL DESIGNS, LLC",1
15711,DIREX SYSTEMS CORP.,1
15712,WIESLAB AB,1
15713,PROGRESSIVE PRODUCTIONS LTD.,1
15714,VERNON-CARUS LIMITED,1
15715,GE HUALUN MEDICAL SYSTEMS CO.LTD.,1
15716,"SANKEI CO., LTD.",1
15717,"GENESIS INDUSTRIES, INC.",1
15718,"D D S, INC.",1
15719,ARI,1
15720,BIOMET TRAUMA (AKA EBI LLC),1
15721,"BETTER WATER, INC.",1
15722,MEDIN CORP.,1
15723,DRFP LTD,1
15724,GRP & ASSOCIATES,1
15725,"BEIJING NORTH POLE DENTAL HANDPIECE CO., LTD",1
15726,DORNIER MEDTECH AMERICA INC,1
15727,COLOSSUS CORP.,1
15728,"GOULTER MEDICAL, INC.",1
15729,"ICONACY ORTHOPEDIC IMPLANTS, LLC",1
15730,BIOCARE INTL.,1
15731,"MAKRITE INDUSTRIES, INC.",1
15732,"MEDQUEST PRODUCTS, INC.",1
15733,"LIFE MEASUREMENT, INC.",1
15734,AUTOSAFE-REFLEX INC.,1
15735,"METRIC MEDICAL DEVICES, INC.",1
15736,"MAGNA INTL., INC.",1
15737,CORIN USA,1
15738,EMINENT SPINE,1
15739,MEDIMATIC,1
15740,"ORTHOLUTION CO., LTD.",1
15741,CHROMOGENEX PLC,1
15742,INVENTORY SUPPLY CORP.,1
15743,"ENGINEERING DEVELOPMENTS, CO.",1
15744,"MAGNOLIA MEDICAL TECHNOLOGIES, INC.",1
15745,"LONDON DIAGNOSTICS, INC.",1
15746,"M.C. JOHNSON CO., INC.",1
15747,NOBLES-LAI,1
15748,"ARKRAY USA, INC.",1
15749,NOVADAQ TECHNOLOGIES INC.,1
15750,"ELITE INTERNATIONAL, INC.",1
15751,"EFOS CANADA, INC.",1
15752,"CILCO, INC.",1
15753,"GEN TRAK, INC.",1
15754,OLYMPUS AMERICA INC. / SCIENTIFIC EQUIPMENT GROUP,1
15755,ELASTOMADE ACCESSORIES SDN BHD,1
15756,"BLACK & BLACK SURGICAL, INC.",1
15757,RESONANCE INNOVATIONS LLC,1
15758,INTEGRA NEUROSCIENCES,1
15759,CURE MEDICAL LLC.,1
15760,"DEVICES FOR VASCULAR INTERVENTION, INC.",1
15761,"YIU TSUN INDUSTRIAL CO., LTD.",1
15762,"INNOTRON OF OREGON, INC.",1
15763,PROTECTION GLOVES SDN. BHD.,1
15764,"A. TITAN INSTRUMENTS, INC.",1
15765,SEMODAL JAYA SDN. BHD.,1
15766,"CHANGZHOU DINGJIAN MEDICAL APPLIANCE CO., LTD",1
15767,"MEDAGENT, INC",1
15768,"SEARS, ROEBUCK & CO.",1
15769,"NATIONAL WIRE & STAMPING, INC.",1
15770,"CODAN MEDLON, INC.",1
15771,AMERSHAM CORP.,1
15772,"SHINHUNG MST CO., LTD.",1
15773,VISARIS D.O.O. BELGRADE,1
15774,GLOBALMED,1
15775,"PST, INC.",1
15776,"COLTEMP, INC.",1
15777,SHINA SYSTEMS LTD.,1
15778,LINDE GAS THERAPEUTICS,1
15779,"ADM TRONICS UNLTD, INC.",1
15780,ADELINE V. SANTORO,1
15781,DAROX CORP.,1
15782,"KACEY, INC.",1
15783,PHARMACEUTICAL INNOVATIONS INC.,1
15784,CUSH MEDICAL PRODUCTS,1
15785,PERLINEA CO.,1
15786,IMMUNOGENETICS,1
15787,"ZAXIS, INC.",1
15788,"CHEMENCE MEDICAL, INC.",1
15789,"MACHIDA ENDOSCOPE CO., LTD.",1
15790,"SURGILIGHT, INC.",1
15791,"CLIFFORD M. TERRY, M.C.",1
15792,CHARLES A. SMITH,1
15793,"HEAR-WELL TECHNOLOGIES, INC.",1
15794,"PPG INDUSTRIES, INC.",1
15795,AARDVARK MEDICAL,1
15796,GYRUS ACMI INC.,1
15797,"BIOMERIDIAN, INT.",1
15798,"SAMSUNG MEDISON CO., LTD",1
15799,"ADVANCED URO-SOLUTIONS, INC.",1
15800,TENET MEDICAL ENGINEERING,1
15801,"VESTA, INC.",1
15802,"SCAREASE, INC.",1
15803,SURGITEK,1
15804,UNIVERSAL MEDICAL TECHNOLOGIES,1
15805,PENTRON CLINICAL,1
15806,THE T. MILBURN CO. LTD.,1
15807,MACE'S SCIENTIFIC,1
15808,"SWISCO, INC.",1
15809,SEQUOIA TURNER CORP.,1
15810,PUREGRAFT LLC,1
15811,FLYING SQUIRREL STORAGE LLC,1
15812,AMERITEK RESEARCH LLC,1
15813,MEDIE GROUP,1
15814,"HYGIEIA, INC",1
15815,SPINE NEXT SA,1
15816,RFB LATEX PVT. LTD.,1
15817,"MICRO-FOCUS IMAGING., INC.",1
15818,"VISTA LIFESCIENCES, INC.",1
15819,MIM SOFTWARE INC.,1
15820,DEVOLVE CORP.,1
15821,"DR. JOHN D. REID B.A., D.C.",1
15822,"KINAMED, INCORPORATED",1
15823,ROWHEELS INC.,1
15824,"THE NATIONAL WHEEL-O-VATOR CO., INC.",1
15825,CORNING COSTAR CORP.,1
15826,"SHANGHAI LISHEN SCIENTIFIC EQUIPMENT CO., LTD",1
15827,ATCOR MEDICAL PTY. LTD,1
15828,"THERMOSCAN, INC.",1
15829,IMPLANT SCIENCES CORP.,1
15830,DIVERSIFIED CHIROPRACTIC SYSTEMS,1
15831,TOLFA CORP.,1
15832,AMERICAN V. MUELLER,1
15833,"EPIC SYSTEMS, INC.",1
15834,UNICEP,1
15835,BARTON-CAREY MEDICAL PRODUCTS CO.,1
15836,"SYNCA MARKETING, INC.",1
15837,NEUROVENA CORP.,1
15838,"SONICS & MATERIALS, INC.",1
15839,"RADIOGRAPHIC DIGITAL IMAGING, INC.",1
15840,ANALOGIC CORPORATION,1
15841,MEGA SERVICES,1
15842,GENERAL MEDICAL EQUIPMENT CORP.,1
15843,MONITOR SCIENCE CORP.,1
15844,"WOODROOF MFG., INC.",1
15845,MCCUE PLC,1
15846,"BIOCELLULASE, INC.",1
15847,"FORD LABORATORIES, INC.",1
15848,DCI INTL.,1
15849,"OPTIM, LLC.",1
15850,"SUNGSHIM MEDICARE CO., LTD.",1
15851,"METRON MEDICAL AUSTRALIA, PTY, LTD.",1
15852,"RESTORATION ROBOTICS, INC",1
15853,"PARADIGM MEDICAL, INC.",1
15854,CANOGEN INTERNATIONAL LTD.,1
15855,"ALUM CREEK WHEELCHAIR CO., INC.",1
15856,"COMPEX TECHNOLOGIES, INC.",1
15857,"SMITH HELMS MULLISS & MOORE, L.L.P.",1
15858,"INTEC INDUSTRIES, INC.",1
15859,"INTEGRATED THERAPY PRODUCTS, INC.",1
15860,THORATEC CORPORATION,1
15861,HYDRA FITNESS INDUSTRIES,1
15862,CLEARSPEC LLC,1
15863,"PARAGONDX, LLC",1
15864,BIOLOGICAL INDUSTRIES,1
15865,"CYTRX BIOPOOL, LTD.",1
15866,"NEOTRACT, INC.",1
15867,"SURGITREND, LTD.",1
15868,CLINICAL DYNAMICS CORP.,1
15869,IBT SA,1
15870,BOWA-ELECTRONICS GMBH & CO. KG,1
15871,MICROMEDICAL,1
15872,POLYDEV LTD.,1
15873,UNIPACK MEDICAL CORPORATION,1
15874,PETRA INTL. CO.,1
15875,"WEINGART, INC.",1
15876,"DEPUY SYNTHES, INC.",1
15877,STARBENE,1
15878,ANATOMAGE INC.,1
15879,INPHARMA,1
15880,THE SAUNDERS GROUP,1
15881,BIOKIT S.A.,1
15882,BOSTON FOUNDATION FOR SIGHT,1
15883,"LEISEGANG MEDICAL, INC.",1
15884,"MEDIVATORS, INC.",1
15885,"VALIANT STEEL & EQUIPMENT, INC.",1
15886,"TOKAI HIT CO., LTD.",1
15887,"CLARK PILLOW CO., INC.",1
15888,"SEVEN PYRAMID ENT CO., LTD.",1
15889,"COMBION SYSTEMS, INC.",1
15890,"C. B. DUMONT COMPANY, INC.",1
15891,LIFEBRIDGE MEDIZINTECHNIK AG,1
15892,"PRECISION CASTING SOLUTIONS, INC.",1
15893,QUINTON ELECTROPHYSIOLOGY CORP.,1
15894,WATERMARK MEDICAL,1
15895,"MEDICAL/SURGICAL SPECIALTIES, LTD.",1
15896,CIRC MEDTECH,1
15897,THERA-TEST LABORATORIES INC.,1
15898,"NEODYNE BIOSCIENCES, INC.",1
15899,ANODIA SYSTEMS,1
15900,DELTATHERM,1
15901,"SCITON, INC.",1
15902,"COMED CO., LTD",1
15903,COMPUMEDICS LIMITED,1
15904,GRAFIK HERSTELLER SDN BHD,1
15905,INFAMED LTD.,1
15906,HERAEUS MEDICAL GMBH,1
15907,"MARKWELL INTL., INC.",1
15908,"SOUNDSCAPE TECHNOLOGIES, INC.",1
15909,PEREGRINE SURGICAL LTD.,1
15910,DAVLITE TECHNOLOGIES,1
15911,IMTEC CORP.,1
15912,COOK IRELAND,1
15913,"SKIDMORE MEDICAL, LIMITED",1
15914,"IGEN, INC.",1
15915,"COBURN OPTICAL IND., INC.",1
15916,"Q-CORE, LTD",1
15917,VIX BREATHING EQUIPMENT CO.,1
15918,"SEKISUI DIAGNOSTICS, LLC",1
15919,"DIAMOND ELECTRO-TECH, INC.",1
15920,"ENTELLUS MEDICAL, INC.",1
15921,M. DAHM INTERNATIONAL APS,1
15922,"SYNTRON BIORESEARCH, INC.",1
15923,VEILLETTE ENT.,1
15924,HAIRLABS INTERNATIONAL INC,1
15925,"O'CONNELL REGULATORY CONSULTANTS, INC.",1
15926,ENDOTEK CORP.,1
15927,ROSE K INTERNATIONAL LTD.,1
15928,"SQUIRES & ASSOC., INC.",1
15929,"TANGSHAN YONKSHUN GLOVE, CO., LTD",1
15930,OLYMPUS MEDICAL SYSTEMS CORPORATION,1
15931,"HYGIA HEALTH SERVICES, INC.",1
15932,DRAEGERWERK AG & CO. KGAA,1
15933,"DO CO., LTD.",1
15934,"AVANTI POLAR LIPIDS, INC.",1
15935,INNOVISION A/S,1
15936,"EASTDENT CO., LTD",1
15937,"MYO-TRONICS, INC.",1
15938,AEROQUIP MEDICAL PRODUCTS,1
15939,"RENAISSANCE PHARMACEUTICAL, INC.",1
15940,"ANDERSEN PRODUCTS, INC.",1
15941,LICHER MEDIZINTECHNOLOGIE GMBH,1
15942,ZEPHYR TECHNOLOGY CORPORATION,1
15943,NT-TRADING GMBH AND CO KG,1
15944,DR. K. HONLE GMBH,1
15945,PROMISING ENTERPRISE CO LTD.,1
15946,S.C. INFO WORLD S.R.L.,1
15947,PT CITRA LATEX LESTARI,1
15948,OXITONE MEDICAL LTD.,1
15949,SIEGEN CORP.,1
15950,"ARRINEX, INC",1
15951,MAQUET SAS,1
15952,"ELECTROCORE, INC.",1
15953,ALPHA OMEGA ENGINEERING LTD.,1
15954,"DW INDUSTRIES, INC.",1
15955,OXYFAST CORPORATION,1
15956,LARADA SCIENCES,1
15957,ORCHESTRATE 3D,1
15958,"TETRACORE, INC",1
15959,STRAUB MEDICAL AG,1
15960,"EMERGO GROUP, INC.",1
15961,"VISTA LABORATORIES, INC.",1
15962,AAP BIOMATERIALS GMBH & CO. KG,1
15963,"ASSOCIATED ENT., INC.",1
15964,NANO-WRITE CORP.,1
15965,"MDT CORP., INC.",1
15966,"MEDICAL COMPONENTS, INC.",1
15967,"GENOSS CO., LTD.",1
15968,SCHREINER MEDIPHARM,1
15969,KENT IMAGING INC.,1
15970,MEMOMETAL TECHNOLOGIES,1
15971,LABORIE MEDICAL TECH CORP.,1
15972,"PASCAL CO., INC.",1
