id,device_id,predicate_id
72662,K150143,K945715
72663,K150144,K840211
72664,K150144,K951823
72665,K150145,K142951
72666,K150146,K111413
72667,K150147,K132772
72668,K150148,K082098
72669,K150148,K071134
72670,K150148,K140773
72671,K150148,K882383
72672,K150148,K110020
72673,K150148,K973958
72674,K150148,K132304
72675,K150148,K070792
72676,K150148,K051334
72677,K150148,K110482
72678,K150148,K112953
72679,K150150,K102587
72680,K150150,K090742
72681,K150151,K012984
72682,K150152,K130434
72683,K150152,K112036
72684,K150153,K051295
72685,K150153,K133233
72686,K150154,DEN130033
72687,K150155,K880736
72688,K150155,DEN140039
72689,K150156,K121005
72690,K150157,K031997
72691,K150157,K092733
72692,K150157,K141255
72693,K150157,K082520
72694,K150157,K103803
72695,K150157,K081805
72696,K150157,K024300
72697,K150157,K093126
72698,K150157,K081778
72699,K150157,K091761
72700,K150158,K060899
72701,K150158,K040390
72702,K150160,K120412
72703,K150161,K082391
72704,K150161,K101321
72705,K150161,K111670
72706,K150161,K102461
72707,K150162,K052115
72708,K150163,K081841
72709,K150164,K090826
72710,K150165,K140334
72711,K150166,K083151
72712,K150167,K971923
72713,K150168,K060502
72714,K150168,K060503
72715,K150168,K070820
72716,K150169,K922939
72717,K150169,K960064
72718,K150169,K150109
72719,K150172,K052198
72720,K150173,K123400
72721,K150173,K002768
72722,K150175,K120582
72723,K150178,K142591
72724,K150178,K132471
72725,K150178,K132328
72726,K150179,K122904
72727,K150180,K110179
72728,K150180,K134020
72729,K150182,K123022
72730,K150182,K101945
72731,K150183,K110179
72732,K150183,K131420
72733,K150183,K141158
72734,K150184,K080407
72735,K150184,K113058
72736,K150184,K121786
72737,K150184,K071373
72738,K150185,K112684
72739,K150186,K091329
72740,K150187,K140438
72741,K150188,K092889
72742,K150191,K863180
72743,K150192,K133654
72744,K150193,K052423
72745,K150193,K081985
72746,K150193,K061449
72747,K150196,K093748
72748,K150198,K100565
72749,K150198,K110742
72750,K150199,K123022
72751,K150199,K133592
72752,K150199,K101945
72753,K150200,K133904
72754,K150203,K083192
72755,K150203,K041509
72756,K150203,K052272
72757,K150203,K102436
72758,K150203,K020646
72759,K150203,K071370
72760,K150203,K022562
72761,K150203,K061410
72762,K150203,K101732
72763,K150203,K082545
72764,K150203,K073075
72765,K150203,K062129
72766,K150203,K111935
72767,K150203,K073713
72768,K150203,K063341
72769,K150203,K120822
72770,K150203,K063286
72771,K150204,K132341
72772,K150204,K132779
72773,K150206,K133721
72774,K150208,K113312
72775,K150211,K141937
72776,K150211,K112837
72777,K150211,K091951
72778,K150211,K022599
72779,K150211,K070598
72780,K150212,K022807
72781,K150212,K950019
72782,K150213,K070441
72783,K150213,K032682
72784,K150214,K131363
72785,K150214,K120708
72786,K150216,K050438
72787,K150217,K103711
72788,K150220,K061645
72789,K150220,K091940
72790,K150221,K140149
72791,K150222,K023424
72792,K150222,P007839
72793,K150223,K002082
72794,K150223,K070300
72795,K150223,K013829
72796,K150224,K142508
72797,K150225,K133076
72798,K150226,K980135
72799,K150227,K141998
72800,K150229,K132866
72801,K150229,K120998
72802,K150230,K133212
72803,K150230,K083795
72804,K150230,K123971
72805,K150232,K082736
72806,K150233,K133898
72807,K150234,K132194
72808,K150235,K050006
72809,K150235,K141185
72810,K150236,K010159
72811,K150237,K111201
72812,K150237,K080813
72813,K150238,K111139
72814,K150238,K102177
72815,K150239,K112255
72816,K150239,K132274
72817,K150239,K123806
72818,K150241,K951987
72819,K150241,K962137
72820,K150241,K071071
72821,K150241,K081111
72822,K150243,K812344
72823,K150243,K801694
72824,K150245,K123195
72825,K150245,K051092
72826,K150246,K132924
72827,K150248,K132039
72828,K150248,K102733
72829,K150249,K141641
72830,K150249,K120703
72831,K150250,K142407
72832,K150250,K130618
72833,K150250,K131526
72834,K150250,K130183
72835,K150251,K092487
72836,K150251,K112454
72837,K150252,K142585
72838,K150252,K140148
72839,K150252,K132895
72840,K150253,K103509
72841,K150254,K133374
72842,K150254,K132332
72843,K150254,K133556
72844,K150256,K023612
72845,K150256,K073213
72846,K150256,K122817
72847,K150257,K140543
72848,K150257,K142183
72849,K150258,K071331
72850,K150259,K013695
72851,K150262,K122585
72852,K150263,K150203
72853,K150263,K001572
72854,K150263,K984576
72855,K150265,K002444
72856,K150266,K990519
72857,K150267,K132829
72858,K150268,K131854
72859,K150270,K123131
72860,K150272,K130320
72861,K150272,K112368
72862,K150274,K132966
72863,K150275,K102779
72864,K150277,K124055
72865,K150277,K132588
72866,K150280,K131234
72867,K150280,K060243
72868,K150281,K060345
72869,K150281,K063821
72870,K150281,K132121
72871,K150282,K141583
72872,K150282,K090744
72873,K150284,K131861
72874,K150288,K140711
72875,K150289,K082124
72876,K150289,K974149
72877,K150291,K142611
72878,K150292,K111544
72879,K150293,K082879
72880,K150293,K040900
72881,K150293,K001090
72882,K150294,K940631
72883,K150294,K093077
72884,K150294,K000536
72885,K150294,K062912
72886,K150294,K092929
72887,K150294,K071373
72888,K150294,K042673
72889,K150294,K920116
72890,K150294,K081331
72891,K150295,K020646
72892,K150295,K022562
72893,K150295,K120414
72894,K150295,K133991
72895,K150295,K082639
72896,K150295,K113779
72897,K150295,K063286
72898,K150295,K030463
72899,K150295,K072878
72900,K150295,K061410
72901,K150295,K143022
72902,K150295,K071638
72903,K150295,K000100
72904,K150295,K063341
72905,K150295,K130222
72906,K150295,K010073
72907,K150295,K103089
72908,K150295,K041509
72909,K150295,K073075
72910,K150295,K093321
72911,K150295,K062129
72912,K150295,K083496
72913,K150296,K091026
72914,K150296,K110778
72915,K150296,K103339
72916,K150296,K123491
72917,K150296,K132219
72918,K150297,K073057
72919,K150297,K103775
72920,K150297,K014290
72921,K150297,K083415
72922,K150298,K092680
72923,K150298,K103129
72924,K150298,K133576
72925,K150298,K082540
72926,K150298,K131223
72927,K150298,K131414
72928,K150298,K132533
72929,K150298,K061907
72930,K150298,K061185
72931,K150298,K062580
72932,K150299,K113636
72933,K150299,K131230
72934,K150300,K050537
72935,K150301,K130874
72936,K150301,K131214
72937,K150301,K130784
72938,K150301,K141941
72939,K150302,K043073
72940,K150302,K123688
72941,K150302,K002149
72942,K150302,K052026
72943,K150302,K072656
72944,K150302,K141235
72945,K150302,K893685
72946,K150302,K061547
72947,K150302,K112080
72948,K150302,K140676
72949,K150302,K051348
72950,K150302,K920593
72951,K150302,K070785
72952,K150302,K932222
72953,K150302,K953025
72954,K150302,K925512
72955,K150302,K043099
72956,K150302,K122382
72957,K150302,K082924
72958,K150304,K072024
72959,K150306,K131314
72960,K150306,K142718
72961,K150306,K102529
72962,K150307,K133039
72963,K150311,K130563
72964,K150312,K141530
72965,K150312,K122659
72966,K150312,K133396
72967,K150313,K132108
72968,K150314,K081285
72969,K150314,K142394
72970,K150316,K943935
72971,K150319,K120274
72972,K150319,K120686
72973,K150319,K062036
72974,K150319,K033813
72975,K150319,K132281
72976,K150319,K082739
72977,K150319,K080437
72978,K150319,K083646
72979,K150319,K142129
72980,K150320,K954167
72981,K150320,K142047
72982,K150320,K133758
72983,K150321,K120368
72984,K150321,K073291
72985,K150321,K102957
72986,K150321,K071724
72987,K150322,K132620
72988,K150323,K131207
72989,K150323,K121091
72990,K150325,K123412
72991,K150326,K103539
72992,K150326,K120510
72993,K150326,K140727
72994,K150326,K103118
72995,K150326,K132185
72996,K150326,K083889
72997,K150326,K121346
72998,K150326,K133283
72999,K150327,K063778
73000,K150329,K093501
73001,K150329,K033296
73002,K150330,K070929
73003,K150330,K972706
73004,K150330,K031947
73005,K150331,K072935
73006,K150331,K103327
73007,K150331,K142098
73008,K150331,K082636
73009,K150332,K092602
73010,K150333,K140285
73011,K150333,K972279
73012,K150336,K030426
73013,K150340,K131440
73014,K150341,K134033
73015,K150343,K123111
73016,K150343,K133607
73017,K150344,K073486
73018,K150345,K122785
73019,K150347,K142932
73020,K150347,K111542
73021,K150347,K132139
73022,K150349,K964469
73023,K150350,K112342
73024,K150352,K132026
73025,K150352,K101521
73026,K150352,K143195
73027,K150353,K040662
73028,K150353,K031077
73029,K150354,K141700
73030,K150354,K123381
73031,K150356,K140546
73032,K150356,K141647
73033,K150356,K143187
73034,K150356,K142280
73035,K150357,K090898
73036,K150357,K101345
73037,K150358,K151565
73038,K150358,K122062
73039,K150358,K111356
73040,K150359,K043248
73041,K150360,K142546
73042,K150362,K140921
73043,K150362,K140003
73044,K150362,K150302
73045,K150362,K142264
73046,K150362,K142050
73047,K150362,K081611
73048,K150363,K050705
73049,K150363,K051719
73050,K150363,K133362
73051,K150363,K063364
73052,K150364,K083452
73053,K150364,K150304
73054,K150364,K133180
73055,K150365,K132013
73056,K150365,K100121
73057,K150365,K071689
73058,K150365,K120665
73059,K150366,K142014
73060,K150367,K133592
73061,K150367,K123022
73062,K150367,K052272
73063,K150367,K101945
73064,K150367,K120822
73065,K150369,K140278
73066,K150371,K102566
73067,K150371,K121773
73068,K150372,K130380
73069,K150372,K131767
73070,K150372,K090474
73071,K150373,K133619
73072,K150375,K061820
73073,K150376,K983495
73074,K150377,K113203
73075,K150378,K120691
73076,K150381,K131852
73077,K150385,K120028
73078,K150385,K962804
73079,K150385,K991134
73080,K150385,K140025
73081,K150386,K132588
73082,K150386,K132993
73083,K150388,K123784
73084,K150389,K083169
73085,K150390,K073480
73086,K150392,K082649
73087,K150393,K111958
73088,K150394,K092381
73089,K150394,K141905
73090,K150394,K140531
73091,K150394,K130573
73092,K150395,K133583
73093,K150395,K141217
73094,K150395,K133418
73095,K150396,K102037
73096,K150398,K991905
73097,K150398,K131889
73098,K150398,K131189
73099,K150398,K990356
73100,K150398,K101801
73101,K150403,K083844
73102,K150404,K112902
73103,K150407,K131942
73104,K150408,K091606
73105,K150408,K042415
73106,K150408,K050085
73107,K150410,K090763
73108,K150412,K141100
73109,K150412,K954145
73110,K150412,K113349
73111,K150413,K082011
73112,K150416,K112990
73113,K150417,K062513
73114,K150417,K102488
73115,K150417,K980288
73116,K150417,K940631
73117,K150417,K954696
73118,K150417,K131802
73119,K150417,K081252
73120,K150417,K950697
73121,K150417,K060748
73122,K150419,K991456
73123,K150419,K131162
73124,K150420,K132544
73125,K150420,K123174
73126,K150422,K061254
73127,K150424,K111564
73128,K150427,K120638
73129,K150427,K141472
73130,K150427,K143008
73131,K150428,K092227
73132,K150430,K140067
73133,K150430,K070826
73134,K150432,K140758
73135,K150432,K070591
73136,K150432,K080556
73137,K150432,K134015
73138,K150432,K071548
73139,K150434,K061222
73140,K150436,K062354
73141,K150436,K120217
73142,K150438,K033654
73143,K150438,K063778
73144,K150441,K133323
73145,K150442,K944004
73146,K150443,K112254
73147,K150443,K133636
73148,K150445,K083146
73149,K150445,K033742
73150,K150445,K071721
73151,K150445,K112979
73152,K150445,K133865
73153,K150445,K083145
73154,K150445,K963702
73155,K150445,K103057
73156,K150448,K140266
73157,K150449,K142699
73158,K150449,K994347
73159,K150452,K111295
73160,K150453,K110636
73161,K150455,K111272
73162,K150456,K041965
73163,K150456,K130510
73164,K150456,K131474
73165,K150456,K080111
73166,K150456,K014155
73167,K150456,K132217
73168,K150456,K111253
73169,K150456,K150450
73170,K150457,K971956
73171,K150458,K063569
73172,K150459,K113291
73173,K150459,K133333
73174,K150460,K102397
73175,K150460,K093828
73176,K150461,K060345
73177,K150461,K063821
73178,K150461,K070960
73179,K150461,K132121
73180,K150462,K130847
73181,K150463,K091788
73182,K150463,K991407
73183,K150463,K070617
73184,K150465,K132623
73185,K150466,K060134
73186,K150467,K112184
73187,K150467,K141297
73188,K150467,K111157
73189,K150467,K122938
73190,K150468,K092227
73191,K150468,K081651
73192,K150469,K050082
73193,K150471,K091788
73194,K150471,K991407
73195,K150471,K070617
73196,K150472,K043436
73197,K150472,K140571
73198,K150472,K141752
73199,K150473,K133573
73200,K150474,K071435
73201,K150474,K093319
73202,K150474,K002733
73203,K150474,K143471
73204,K150474,K142838
73205,K150474,K151885
73206,K150476,K051926
73207,K150478,K112339
73208,K150478,K143264
73209,K150478,K142466
73210,K150478,K143089
73211,K150478,K133505
73212,K150480,K051295
73213,K150481,K113561
73214,K150481,K141405
73215,K150481,K082698
73216,K150481,K112316
73217,K150481,K110843
73218,K150484,K122449
73219,K150484,K024373
73220,K150485,K140425
73221,K150488,K123814
73222,K150488,K130759
73223,K150488,K132285
73224,K150488,K053274
73225,K150489,K043323
73226,K150490,K081699
73227,K150490,K101332
73228,K150492,K091660
73229,K150493,K131812
73230,K150493,K002137
73231,K150496,K932837
73232,K150496,K943462
73233,K150496,K093552
73234,K150498,K941551
73235,K150499,K122474
73236,K150499,K020518
73237,K150500,P960025
73238,K150500,K073177
73239,K150501,K123862
73240,K150502,K141055
73241,K150503,K143009
73242,K150504,K051305
73243,K150505,K134010
73244,K150505,K101231
73245,K150506,K133782
73246,K150506,K102078
73247,K150506,K090238
73248,K150506,K031447
73249,K150506,K122173
73250,K150507,K133063
73251,K150510,K121985
73252,K150511,K892452
73253,K150512,K093268
73254,K150514,K072549
73255,K150514,K122899
73256,K150514,K063377
73257,K150516,K131095
73258,K150517,K000852
73259,K150517,K934065
73260,K150517,K141399
73261,K150517,K883780
73262,K150518,K992269
73263,K150518,K050188
73264,K150520,K061808
73265,K150521,K142050
73266,K150521,K133455
73267,K150521,K133623
73268,K150522,K121874
73269,K150522,K103233
73270,K150522,K101336
73271,K150522,K974558
73272,K150522,K991990
73273,K150522,K110555
73274,K150523,K131820
73275,K150524,K124033
73276,K150524,K133314
73277,K150524,K100597
73278,K150525,K131953
73279,K150525,K123365
73280,K150526,K141100
73281,K150526,K072889
73282,K150527,K070002
73283,K150527,K133264
73284,K150528,K102841
73285,K150529,K120882
73286,K150530,K070286
73287,K150531,K092602
73288,K150533,K082098
73289,K150533,K131209
73290,K150533,K140773
73291,K150533,K071792
73292,K150533,K110020
73293,K150533,K132304
73294,K150533,K140524
73295,K150533,K110482
73296,K150533,K112953
73297,K150535,K023697
73298,K150535,K052334
73299,K150535,K130862
73300,K150536,K023056
73301,K150537,K140091
73302,K150537,K120414
73303,K150538,K123444
73304,K150539,K142838
73305,K150539,K143471
73306,K150539,K142741
73307,K150540,K133015
73308,K150545,K120554
73309,K150547,K002312
73310,K150547,K130617
73311,K150549,K935086
73312,K150550,K052168
73313,K150551,K131658
73314,K150552,K090565
73315,K150552,K050391
73316,K150552,K143471
73317,K150552,K142838
73318,K150552,K110963
73319,K150553,K141776
73320,K150554,K081570
73321,K150556,K010159
73322,K150557,K080816
73323,K150558,DEN140020
73324,K150559,K012717
73325,K150561,K082807
73326,K150561,K840954
73327,K150561,K030858
73328,K150561,K061753
73329,K150561,K112583
73330,K150561,K923613
73331,K150561,K150501
73332,K150561,K062564
73333,K150561,K011978
73334,K150561,K953607
73335,K150561,K051986
73336,K150561,K011815
73337,K150561,K000684
73338,K150561,K023802
73339,K150561,K033995
73340,K150561,K000682
73341,K150562,K141664
73342,K150563,K140991
73343,K150564,K110065
73344,K150565,K123509
73345,K150566,K121761
73346,K150566,K061688
73347,K150566,K093407
