id,review_panel,medical_specialty,device_name,device_class,unclassified_reason_code,gmp_exempt_flag,third_party_review_eligible,third_party_review_code,regulation_number,submission_type,implant_flag,life_sustain_support_flag,summary_malfunction_reporting
KEA,TX,CH,"Resins, Ion-Exchange",1,,0,0,,862.223,510(K) Exempt,0,0,1
KEE,PA,PA,Osmium Tetroxide,1,,1,0,,864.401,510(K) Exempt,0,0,1
KEF,IM,PA,Paraformaldehyde,1,,1,0,,864.401,510(K) Exempt,0,0,1
KEG,PA,PA,"Lamps, Microscope",1,,1,0,,864.36,510(K) Exempt,0,0,1
KEH,PA,PA,"Micrometers, Microscope",1,,1,0,,864.36,510(K) Exempt,0,0,1
KEI,PA,PA,"Condensers, Microscope",1,,1,0,,864.36,510(K) Exempt,0,0,1
KEJ,PA,PA,"Stages, Microscope",1,,1,0,,864.36,510(K) Exempt,0,0,1
KEL,PA,PA,"Adhesive, Albumin-Based",1,,1,0,,864.401,510(K) Exempt,0,0,1
KEM,PA,PA,"Agent, Clearing",1,,1,0,,864.401,510(K) Exempt,0,0,1
KEO,PA,PA,"Formulations, Paraffin, All",1,,1,0,,864.401,510(K) Exempt,0,0,1
KEP,PA,PA,"Media, Mounting, Oil Soluble",1,,1,0,,864.401,510(K) Exempt,0,0,1
KEQ,PA,PA,"Media, Mounting, Water Soluble",1,,1,0,,864.401,510(K) Exempt,0,0,1
KER,PA,PA,"Container, Embedding",1,,1,0,,864.301,510(K) Exempt,0,0,1
KES,PA,PA,"Coverslips, Microscope Slide",1,,1,0,,864.301,510(K) Exempt,0,0,1
KET,PA,PA,"Filters, Cell Collection, Tissue Processing",1,,1,0,,864.301,510(K) Exempt,0,0,1
KEW,PA,PA,"Slides, Microscope",1,,1,0,,864.301,510(K) Exempt,0,0,1
KEY,PA,PA,"Stainer, Tissue, Automated",1,,0,0,,864.38,510(K) Exempt,0,0,1
KFC,PA,HE,"Methylene Blue, Tissue Stain",1,,1,0,,864.185,510(K) Exempt,0,0,1
KFD,PA,HE,Aniline Blue,1,,1,0,,864.185,510(K) Exempt,0,0,1
KFE,PA,HE,Neutral Red,1,,1,0,,864.185,510(K) Exempt,0,0,1
KFF,HE,HE,"Assay, Heparin",2,,0,1,,864.7525,510(K),0,0,0
KFG,MI,MI,"Antiserum, Positive Control, Aspergillus Spp.",1,,0,0,,866.304,510(K) Exempt,0,0,1
KFH,MI,MI,"Antiserum, Positive Control, Blastomyces Dermatitidis",2,,0,0,,866.306,510(K) Exempt,0,0,1
KFI,MI,MI,"Strip, Virulence, Corynebacterium Diphtheriae",1,,0,0,,866.314,510(K) Exempt,0,0,1
KFJ,CV,CV,"Materials, Repair Or Replacement, Pacemaker",3,,0,0,,870.371,PMA,1,0,1
KFK,SU,SU,"Saw, Pneumatically Powered",1,,0,0,,878.482,510(K) Exempt,0,0,1
KFL,PA,PA,"Microtome, Sliding",1,,1,0,,864.301,510(K) Exempt,0,0,1
KFM,CV,CV,"Pump, Blood, Cardiopulmonary Bypass, Non-Roller Type",2,,0,0,,870.436,510(K),0,0,1
KFT,PM,PM,"Assembly, Shoulder/Elbow/Forearm/Wrist/Hand, Mechanical",1,,0,0,,890.342,510(K) Exempt,0,0,1
KFW,PM,PM,"Assembly, Shoulder/Elbow/Forearm/Wrist/Hand, Powered",1,,1,0,,890.342,510(K) Exempt,0,0,1
KFX,PM,PM,"Assembly, Thigh/Knee/Shank/Ankle/Foot, External",2,,0,0,,890.35,510(K) Exempt,0,0,1
KFZ,AN,AN,"Humidifier, Non-Direct Patient Interface (Home-Use)",1,,0,0,,868.546,510(K) Exempt,0,0,1
KGB,AN,AN,"Mask, Oxygen, Non-Rebreathing",1,,0,0,,868.557,510(K) Exempt,0,0,1
KGC,GU,GU,"Tube, Gastro-Enterostomy",2,,0,1,,876.598,510(K),0,0,1
KGD,GU,GU,Scissors For Cystoscope,2,,0,0,,876.15,510(K),0,0,0
KGE,GU,GU,"Forceps, Biopsy, Electric",2,,0,1,,876.43,510(K),0,0,1
KGF,NE,,"Adhesive, Tissue For Aneurysmorrhaphy",3,,0,0,,,PMA,1,0,0
KGG,NE,,Tissue Adhesive For Use In Embolization Of Brain Arteriovenous Malformations,3,,0,0,,,PMA,0,0,0
KGH,PM,PM,"Unit, Wrist, External Limb Component, Powered",1,,1,0,,890.342,510(K) Exempt,0,0,1
KGI,RA,RA,"Densitometer, Bone",2,,0,1,,892.117,510(K),0,0,1
KGK,AN,AN,"Gas, Collecting Vessel",1,,0,0,,868.1575,510(K) Exempt,0,0,1
KGL,SU,SU,"Cabinet, Phototherapy (Puva)",2,,0,1,,878.463,510(K),0,0,1
KGM,SU,,"Silicone, Liquid, Injectable",3,,0,0,,,PMA,0,0,0
KGN,SU,,"Dressing, Wound, Collagen",Unclassified,Pre-Amendment,0,0,,,510(K),1,0,0
KGO,HO,SU,Surgeon'S Gloves,1,,0,1,,878.446,510(K),0,0,1
KGQ,HO,SU,"Cream, Gloving, Surgeon'S",1,,0,0,,878.447,510(K) Exempt,0,0,1
KGS,SU,SU,"Retention Device, Suture",1,,0,0,,878.493,510(K) Exempt,0,0,1
KGT,HO,SU,"Drape, Adhesive, Aerosol",1,,0,0,,878.438,510(K) Exempt,0,0,1
KGW,SU,SU,"Ring (Wound Protector), Drape Retention, Internal",2,,0,0,,878.437,510(K) Exempt,0,0,1
KGX,SU,HO,"Tape And Bandage, Adhesive",1,,0,0,,880.524,510(K) Exempt,0,0,1
KGY,SU,SU,"Bag, Intestine",1,,0,0,,878.41,510(K) Exempt,0,0,1
KGZ,SU,SU,"Accessories, Catheter",1,,0,0,,878.42,510(K) Exempt,0,0,1
KHA,AN,AN,"Mask, Scavenging",1,,0,0,,868.559,510(K) Exempt,0,0,1
KHE,HE,HE,"Reagent, Occult Blood",2,,0,1,,864.655,510(K),0,0,1
KHF,HE,HE,Adenine Nucleotide Quantitation,1,,0,0,,864.704,510(K) Exempt,0,0,1
KHG,HE,HE,Whole Blood Hemoglobin Determination,2,,0,1,,864.75,510(K),0,0,1
KHH,EN,EN,"Stimulator, Caloric-Air",1,,0,0,,874.18,510(K) Exempt,0,0,1
KHJ,EN,EN,"Polymer, Ent Synthetic-Polyamide (Mesh Or Foil Material)",2,,0,0,,874.362,510(K),1,0,1
KHL,EN,EN,"Hearing Aid, Master",2,,0,0,,874.333,510(K) Exempt,0,0,1
KHM,CH,CH,"Nephelometric, Amylase",2,,0,1,,862.107,510(K),0,0,1
KHO,CH,CH,"Fluorometer, For Clinical Use",1,,0,0,,862.256,510(K) Exempt,0,0,1
KHP,CH,CH,"Acid, Lactic, Enzymatic Method",1,,0,0,,862.145,510(K) Exempt,0,0,1
KHQ,CH,CH,"Radioassay, Triiodothyronine Uptake",2,,0,0,,862.1715,510(K) Exempt,0,0,1
KHR,DE,DE,"Absorber, Saliva, Paper",1,,1,0,,872.605,510(K) Exempt,0,0,1
KHS,CH,CH,"Enzymatic, Carbon-Dioxide",2,,0,1,,862.116,510(K),0,0,1
KHT,IM,IM,"Fraction V, Antigen, Antiserum, Control",1,,0,0,,866.537,510(K) Exempt,0,0,1
KHW,MI,MI,"Antigen, Id, Ha, Cep, Entamoeba Histolytica & Rel. Spp.",2,,0,0,,866.322,510(K) Exempt,0,0,1
KHX,PM,PM,"Platform, Force-Measuring",1,,0,0,,890.1575,510(K) Exempt,0,0,1
KHY,PM,PM,"Cane, Safety Walk",1,,1,0,,890.3075,510(K) Exempt,0,0,1
KIA,HO,HO,"Cover, Cast",1,,1,0,,880.6185,510(K) Exempt,0,0,1
KIC,PM,PM,"Cushion, Flotation",1,,0,0,,890.3175,510(K) Exempt,0,0,1
KID,PM,PM,"Restraint, Wheelchair, Non-Protective",1,,1,0,,890.391,510(K) Exempt,0,0,1
KIE,TX,CH,"Apparatus, High Pressure Liquid Chromatography",1,,0,0,,862.226,510(K) Exempt,0,0,1
KIF,DE,DE,"Resin, Root Canal Filling",2,,0,1,,872.382,510(K),0,0,1
KIG,OR,OR,"Prosthesis, Wrist, Constrained, Polymer",2,,0,0,,888.378,510(K),1,0,1
KIH,OR,OR,"Dispenser, Cement",1,,0,0,,888.42,510(K) Exempt,0,0,1
KII,OR,OR,"Tube, Cement Ventilation",1,,0,0,,888.423,510(K) Exempt,0,0,1
KIJ,OR,SU,"Instrument, Surgical, Orthopedic, Dc-Powered Motor And Accessory/Attachment",1,,0,0,,878.482,510(K) Exempt,0,0,1
KIK,SU,SU,"Hook, Bone",1,,0,0,,878.48,510(K) Exempt,0,0,1
KIL,OR,OR,"Positioner, Socket",1,,0,0,,888.454,510(K) Exempt,0,0,1
KIM,PA,PA,Device For Sealing Microsections,1,,0,0,,864.34,510(K) Exempt,0,0,1
KIN,PA,PA,"Slide Stainer, Contact Type",1,,0,0,,864.38,510(K) Exempt,0,0,1
KIO,PA,PA,"Slide Stainer, Immersion Type",1,,0,0,,864.38,510(K) Exempt,0,0,1
KIP,PA,HE,"Formulations, Balanced Salt Solutions",1,,0,0,,864.2875,510(K) Exempt,0,0,1
KIQ,PA,HE,"Kit, Culture, Chromosome",1,,0,0,,864.226,510(K) Exempt,0,0,1
KIR,PA,HE,"Cells, Animal And Human, Cultured",1,,0,0,,864.228,510(K) Exempt,0,0,1
KIS,PA,HE,"Sera, Animal And Human",1,,0,0,,864.28,510(K) Exempt,0,0,1
KIT,PA,HE,"Media And Components, Synthetic Cell And Tissue Culture",1,,0,0,,864.222,510(K) Exempt,0,0,1
KIW,PA,HE,"Kit, Mycoplasma Detection",1,,0,0,,864.236,510(K) Exempt,0,0,1
KIX,PA,HE,"Media, Mycoplasma Detection",1,,0,0,,864.236,510(K) Exempt,0,0,1
KIY,PA,HE,"Chamber, Slide Culture",1,,1,0,,864.224,510(K) Exempt,0,0,1
KIZ,PA,HE,"Dish, Tissue Culture",1,,1,0,,864.224,510(K) Exempt,0,0,1
KJA,PA,HE,"Flask, Tissue Culture",1,,1,0,,864.224,510(K) Exempt,0,0,1
KJB,PA,HE,"Apparatus, Roller",1,,1,0,,864.224,510(K) Exempt,0,0,1
KJC,PA,HE,"Bottle, Roller, Tissue Culture",1,,1,0,,864.224,510(K) Exempt,0,0,1
KJD,PA,HE,"Spinner, Flask",1,,1,0,,864.224,510(K) Exempt,0,0,1
KJE,PA,HE,"Spinner System, Cell Culture",1,,1,0,,864.224,510(K) Exempt,0,0,1
KJF,PA,HE,"System, Suspension, Cell Culture",1,,1,0,,864.224,510(K) Exempt,0,0,1
KJG,PA,PA,"Tube, Tissue Culture",1,,1,0,,864.301,510(K) Exempt,0,0,1
KJH,PA,HE,"Apparatus, Perfusion",1,,1,0,,864.224,510(K) Exempt,0,0,1
KJI,TX,TX,"Radioimmunoassay, Kanamycin",2,,0,1,,862.352,510(K),0,0,1
KJJ,DE,,"Cleanser, Root Canal",Unclassified,Pre-Amendment,0,0,,,510(K),0,0,1
KJK,PA,HE,Auramine O,1,,1,0,,864.185,510(K) Exempt,0,0,1
KJL,PA,HE,Azure C,1,,1,0,,864.185,510(K) Exempt,0,0,1
KJM,PA,HE,Bismarck Brown Y,1,,1,0,,864.185,510(K) Exempt,0,0,1
KJN,PA,HE,Brilliant Cresyl Blue,1,,1,0,,864.185,510(K) Exempt,0,0,1
KJO,PA,HE,Brilliant Green,1,,1,0,,864.185,510(K) Exempt,0,0,1
KJP,PA,HE,Carmine,1,,1,0,,864.185,510(K) Exempt,0,0,1
KJQ,PA,HE,Chlorazol Black E,1,,1,0,,864.185,510(K) Exempt,0,0,1
KJR,PA,HE,Erythrosin B,1,,1,0,,864.185,510(K) Exempt,0,0,1
KJS,PA,HE,Ethyl Eosin,1,,1,0,,864.185,510(K) Exempt,0,0,1
KJT,PA,HE,Indigocarmine,1,,1,0,,864.185,510(K) Exempt,0,0,1
KJW,PA,HE,Janus Green B,1,,1,0,,864.185,510(K) Exempt,0,0,1
KJX,PA,HE,Jenner Stain,1,,1,0,,864.185,510(K) Exempt,0,0,1
KJY,PA,HE,Malachite Green,1,,1,0,,864.185,510(K) Exempt,0,0,1
KJZ,PA,HE,Martius Yellow,1,,1,0,,864.185,510(K) Exempt,0,0,1
KKA,PA,HE,Methyl Orange,1,,1,0,,864.185,510(K) Exempt,0,0,1
KKB,PA,HE,Methyl Violet 2b,1,,1,0,,864.185,510(K) Exempt,0,0,1
KKC,PA,HE,Methylene Violet,1,,1,0,,864.185,510(K) Exempt,0,0,1
KKD,PA,HE,Nigrosin,1,,1,0,,864.185,510(K) Exempt,0,0,1
KKE,PA,HE,Orange Ii,1,,1,0,,864.185,510(K) Exempt,0,0,1
KKF,PA,HE,Orcein,1,,1,0,,864.185,510(K) Exempt,0,0,1
KKG,PA,HE,Protargol S,1,,1,0,,864.185,510(K) Exempt,0,0,1
KKH,PA,HE,"Tablet, Resazurin",1,,1,0,,864.185,510(K) Exempt,0,0,1
KKI,PA,HE,Rose Bengal,1,,1,0,,864.185,510(K) Exempt,0,0,1
KKJ,PA,HE,Sudan Iii,1,,1,0,,864.185,510(K) Exempt,0,0,1
KKK,PA,HE,Sudan Iv,1,,1,0,,864.185,510(K) Exempt,0,0,1
KKL,PA,HE,Thionin,1,,1,0,,864.185,510(K) Exempt,0,0,1
KKM,PA,HE,Methylene Blue Thiocyanate,1,,1,0,,864.185,510(K) Exempt,0,0,1
KKO,DE,DE,"Ring, Teething, Fluid-Filled",2,,0,0,,872.555,510(K) Exempt,0,0,1
KKP,PA,HE,"Solution, Silver Carbonate",1,,1,0,,864.185,510(K) Exempt,0,0,1
KKQ,PA,HE,Sodium Periodate,1,,1,0,,864.185,510(K) Exempt,0,0,1
KKR,PA,HE,Potassium Periodate,1,,1,0,,864.185,510(K) Exempt,0,0,1
KKS,PA,HE,"Acid, Periodic",1,,1,0,,864.185,510(K) Exempt,0,0,1
KKT,PA,HE,"Hematoxylin, Ehrlich'S",1,,1,0,,864.185,510(K) Exempt,0,0,1
KKW,PA,HE,Basic Fuchsin,1,,1,0,,864.185,510(K) Exempt,0,0,1
KKX,HO,SU,"Drape, Surgical",2,,0,1,,878.437,510(K),0,0,1
KKY,SU,SU,"Material, Polytetrafluoroethylene Vitreous Carbon, For Maxillofacial Reconstruction",2,,0,0,,878.35,510(K),1,0,1
KLA,GU,GU,"Monitor, Esophageal Motility, And Tube",2,,0,1,,876.1725,510(K),0,0,1
KLB,TX,TX,"Radioimmunoassay, Tobramycin",2,,0,1,,862.39,510(K),0,0,1
KLC,DE,DE,"Chair, Dental, With Operative Unit",1,,0,1,,872.625,510(K),0,0,1
KLE,DE,DE,"Agent, Tooth Bonding, Resin",2,,0,1,,872.32,510(K),0,0,1
KLH,MI,MI,"Antisera, C. Acnes",1,,0,0,,866.314,510(K) Exempt,0,0,1
KLI,CH,CH,"Enzyme Immunoassay, Non-Radiolabeled, Total Thyroxine",2,,0,0,,862.17,510(K) Exempt,0,0,1
KLJ,CH,CH,"Nad Reduction (U.V.), Phosphohexose Isomerase",1,,0,0,,862.157,510(K) Exempt,0,0,1
KLK,AN,AN,"Monitor, Oxygen, Cutaneous, For Infant Not Under Gas Anesthesia",2,,0,0,,868.25,510(K) Exempt,0,0,1
KLN,TX,TX,"Radioimmunoassay, Cocaine Metabolite",2,,0,1,,862.325,510(K),0,0,1
KLO,TX,TX,"Enzymatic Radiochemical Assay, Gentamicin",2,,0,1,,862.345,510(K),0,0,1
KLP,TX,TX,Amikacin Serum Assay,2,,0,1,,862.3035,510(K),0,0,1
KLQ,TX,TX,"Radioimmunoassay, Amikacin",2,,0,1,,862.3035,510(K),0,0,1
KLR,TX,TX,"Enzyme Immunoassay, Lidocaine",2,,0,1,,862.3555,510(K),0,0,1
KLS,TX,TX,"Enzyme Immunoassay, Theophylline",2,,0,1,,862.388,510(K),0,0,1
KLT,TX,TX,"Enzyme Immunoassay, Carbamazepine",2,,0,1,,862.3645,510(K),0,0,1
KLW,EN,EN,"Masker, Tinnitus",2,,0,1,,874.34,510(K),0,0,1
KLX,EN,EN,Electroglottograph,2,,0,0,,874.1325,510(K) Exempt,0,0,1
KLZ,EN,EN,"Tube, Shunt, Endolymphatic With Valve",2,,0,0,,874.385,510(K),1,0,1
KMA,EN,EN,"Irrigator, Powered Nasal",1,,0,0,,874.555,510(K) Exempt,0,0,1
KMB,OR,OR,"Prosthesis, Knee, Non-Constrained (Metal-Carbon Reinforced Polyethylene) Cemented",2,,0,0,,888.349,510(K),1,0,1
KMC,OR,OR,"Prosthesis, Hip, Semi-Constrained,  Composite/Metal",2,,0,0,,888.334,510(K),1,0,1
KMD,OR,OR,"Prosthesis, Ankle, Semi-Constrained, Cemented, Metal/Composite",2,,0,0,,888.31,510(K),1,0,1
KME,HO,HO,"Bedding, Disposable, Medical",1,,1,0,,880.606,510(K) Exempt,0,0,1
KMF,SU,HO,"Bandage, Liquid",1,,0,1,,880.509,510(K),0,0,1
KMG,HO,HO,"Purifier, Water, Ultraviolet, Medical",2,,0,0,,880.671,510(K) Exempt,0,0,1
KMH,HO,HO,"Sterilizer, Dry Heat",2,,0,1,,880.687,510(K),0,0,1
KMI,HO,HO,"Monitor, Bed Patient",1,,0,0,,880.24,510(K) Exempt,0,0,1
KMJ,HO,HO,"Lubricant, Patient",1,,0,0,,880.6375,510(K) Exempt,0,0,1
KMK,HO,HO,"Device, Intravascular Catheter Securement",1,,0,0,,880.521,510(K) Exempt,0,0,1
KMN,HO,HO,"Chair And Table, Medical",1,,1,0,,880.614,510(K) Exempt,0,0,1
KMO,HO,HO,"Binder, Elastic",1,,1,0,,880.516,510(K) Exempt,0,0,1
KMS,CH,CH,"Phenolphthalein Colorimetry, Carbon-Dioxide",2,,0,1,,862.116,510(K),0,0,1
KMT,DE,DE,"Tray, Fluoride, Disposable",1,,1,0,,872.687,510(K) Exempt,0,0,1
KMW,DE,DE,"Handpiece, Rotary Bone Cutting",2,,0,1,,872.412,510(K),0,0,1
KMY,DE,DE,"Positioner, Tooth, Preformed",1,,0,0,,872.5525,510(K) Exempt,0,0,1
KNA,OB,OB,"Instrument, Manual, Specialized Obstetric-Gynecologic",2,,0,0,,884.453,510(K),0,0,1
KNB,OB,OB,"Instrument, Destructive, Fetal, Obstetric",2,,0,1,,884.45,510(K),0,0,0
KNC,OB,OB,"Table, Obstetric (And Accessories)",2,,0,0,,884.49,510(K) Exempt,0,0,1
KND,OB,OB,"Heater, Perineal",2,,0,0,,884.539,510(K) Exempt,0,0,1
KNE,OB,OB,"Set, Anesthesia, Obstetric",2,,0,1,,884.51,510(K),0,0,1
KNF,OB,OB,"Coagulator-Cutter, Endoscopic, Unipolar (And Accessories)",2,,0,1,,884.416,510(K),0,0,1
KNG,OB,OB,"Monitor, Ultrasonic, Fetal",2,,0,1,,884.266,510(K),0,0,0
KNH,OB,OB,Laparoscopic Contraceptive Tubal Occlusion Device,3,,0,0,,884.538,PMA,1,0,0
KNK,CH,CH,"Acid, Uric, Uricase (Colorimetric)",1,,0,0,,862.1775,510(K) Exempt,0,0,1
KNL,PM,PM,"Board, Scooter, Prone",1,,1,0,,890.537,510(K) Exempt,0,0,1
KNM,PM,PM,"Device, Pressure Applying",1,,0,0,,890.5765,510(K) Exempt,0,0,1
KNN,PM,PM,"Components, Wheelchair",1,,0,0,,890.392,510(K) Exempt,0,0,1
KNO,PM,PM,"Accessories, Wheelchair",1,,1,0,,890.391,510(K) Exempt,0,0,1
KNP,PM,PM,"Orthosis, Corrective Shoe",1,,1,0,,890.3475,510(K) Exempt,0,0,1
KNQ,GU,GU,"Dilator, Esophageal",2,,0,0,,876.5365,510(K) Exempt,0,0,1
KNR,GU,GU,"Adapter, A-V Shunt Or Fistula",2,,0,0,,876.554,510(K),1,0,1
KNS,GU,GU,"Unit, Electrosurgical, Endoscopic (With Or Without Accessories)",2,,0,1,,876.43,510(K),0,0,1
KNT,GU,GU,"Tubes, Gastrointestinal (And Accessories)",2,,0,0,,876.598,510(K),0,0,0
KNW,GU,GU,"Instrument, Biopsy",2,,0,1,,876.1075,510(K),0,0,1
KNX,GU,GU,"Collector, Urine, (And Accessories) For Indwelling Catheter",2,,0,0,,876.525,510(K) Exempt,0,0,1
KNY,GU,GU,"Accessories, Catheter, G-U",2,,0,1,,876.513,510(K),0,0,1
KNZ,GU,GU,"Accessories, A-V Shunt",2,,0,0,,876.554,510(K),1,0,1
KOA,GU,GU,"Surgical Instruments, G-U, Manual (And Accessories)",1,,0,0,,876.473,510(K) Exempt,0,0,1
KOB,GU,GU,"Catheter, Suprapubic (And Accessories)",2,,0,0,,876.509,510(K),1,0,1
KOC,GU,GU,"Accessories, Blood Circuit, Hemodialysis",2,,0,0,,876.582,510(K),0,1,0
KOD,GU,GU,"Catheter, Urological",2,,0,1,,876.513,510(K),0,0,1
KOE,GU,GU,"Dilator, Urethral",2,,0,0,,876.552,510(K) Exempt,0,0,1
KOH,OB,OB,"Instrument, Manual, General Obstetric-Gynecologic",1,,0,0,,884.452,510(K) Exempt,0,0,1
KOI,AN,AN,"Stimulator, Nerve, Peripheral, Electric",2,,0,1,,868.2775,510(K),0,0,1
KOJ,DE,DE,Airbrush,2,,0,1,,872.608,510(K),0,0,1
KOK,DE,DE,"Sterilizer, Endodontic Dry Heat",3,,0,0,,872.673,PMA,0,0,1
KOL,DE,DE,"Adhesive, Denture, Carboxymethylcellulose Sodium (32%) And Ethylene-Oxide Homopolymer",1,,0,0,,872.341,510(K) Exempt,0,0,1
KOM,DE,DE,"Adhesive, Denture, Acacia And Karaya With Sodium Borate",1,,0,0,,872.34,510(K) Exempt,0,0,1
KON,DE,DE,"Adhesive, Denture, Polyacrylamide Polymer (Modified Cationic)",3,,0,0,,872.348,PMA,0,0,1
KOO,DE,DE,"Adhesive, Denture, Polyvinyl Methylether Maleic Acid Calcium-Sodium Double Salt",1,,0,0,,872.349,510(K) Exempt,0,0,1
KOP,DE,DE,"Adhesive, Denture, Karaya",1,,0,0,,872.345,510(K) Exempt,0,0,1
KOQ,DE,DE,"Adhesive, Denture, Carboxymethylcellulose Sodium (40-100&)",1,,0,0,,872.341,510(K) Exempt,0,0,1
KOR,DE,DE,"Adhesive, Denture, Karaya With Sodium Borate",3,,0,0,,872.34,PMA,0,0,1
KOS,DE,DE,"Adhesive, Denture, Carboxymethylcellulose Sodium And Cationic Polyacrylamide Polymer",3,,0,0,,872.342,PMA,0,0,1
KOT,DE,DE,Carboxymethylcellulose Sodium Or Polyvinyl Methylether Maleic Acid Calcium-Sodium,1,,0,0,,872.349,510(K) Exempt,0,0,1
KOX,SU,SU,"Solvent, Adhesive Tape",1,,0,0,,878.473,510(K) Exempt,0,0,1
KOY,SU,SU,"Degreaser, Skin, Surgical",1,,0,0,,878.473,510(K) Exempt,0,0,1
KOZ,SU,SU,"Beads, Hydrophilic, For Wound Exudate Absorption",1,,0,0,,878.4018,510(K) Exempt,0,0,1
KPA,PA,PA,"Slide Stainer, Automated",1,,0,0,,864.38,510(K) Exempt,0,0,1
KPB,PA,HE,"Media And Components, Mycoplasma Detection",1,,0,0,,864.236,510(K) Exempt,0,0,1
KPD,HO,HO,"Strip, Temperature, Forehead, Liquid Crystal",2,,0,0,,880.22,510(K) Exempt,0,0,1
KPE,HO,HO,"Container, I.V.",2,,0,1,,880.5025,510(K),0,0,1
KPF,GU,GU,"System, Dialysate Delivery, Semi-Automatic, Peritoneal",2,,0,0,,876.563,510(K),0,1,0
KPH,GU,GU,"Catheter, Rectal For Continent Ileostomy",1,,0,0,,876.503,510(K) Exempt,0,0,1
KPI,GU,GU,"Stimulator, Electrical, Non-Implantable, For Incontinence",2,,0,1,,876.532,510(K),0,0,1
KPJ,SU,SU,"Chamber, Oxygen, Topical, Extremity",2,,0,0,,878.565,510(K),0,0,1
KPK,CV,SU,"Marker, Ostia, Aorto-Saphenous Vein",2,,0,0,,878.465,510(K),1,0,1
KPL,GU,GU,Colonic Irrigation System,2,,0,0,,876.522,510(K),0,0,1
KPM,GU,GU,"Shunt, Peritoneal",2,,0,0,,876.5955,510(K),1,0,0
KPN,GU,GU,"Alarm, Conditioned Response Enuresis",2,,0,0,,876.204,510(K) Exempt,0,0,0
KPO,GU,GU,Dialysate Concentrate For Hemodialysis (Liquid Or Powder),2,,0,0,,876.582,510(K),0,1,0
KPP,GU,GU,Peritoneal Dialysate Filter,2,,0,0,,876.563,510(K),0,1,1
KPQ,RA,RA,"System, Simulation, Radiation Therapy",2,,0,1,,892.584,510(K),0,0,1
KPR,RA,RA,"System, X-Ray, Stationary",2,,0,1,,892.168,510(K),0,0,1
KPS,RA,RA,"System, Tomography, Computed, Emission",2,,0,1,,892.12,510(K),0,0,1
KPT,RA,RA,"Calibrator, Dose, Radionuclide",2,,0,1,,892.136,510(K),0,0,1
KPW,RA,RA,"Device, Beam Limiting, X-Ray, Diagnostic",2,,0,0,,892.161,510(K) Exempt,0,0,1
KPX,RA,RA,"Changer, Radiographic Film/Cassette",2,,0,0,,892.186,510(K) Exempt,0,0,1
KPY,RA,RA,"Shield, Protective, Personnel",1,,0,0,,892.65,510(K) Exempt,0,0,1
KPZ,RA,RA,"Generator, High Voltage, X-Ray, Therapeutic",2,,0,1,,892.59,510(K),0,0,1
KQA,RA,RA,"Device, Beam Limiting, X-Ray, Therapeutic",2,,0,1,,892.59,510(K),0,0,1
KQC,PA,HE,"Stains, Hematology",1,,1,0,,864.185,510(K) Exempt,0,0,1
KQE,HE,HE,"Assay, Erythrocytic Glucose-6-Phosphate Dehydrogenase",2,,0,1,,864.736,510(K),0,0,1
KQF,HE,HE,"Assay, Glutathione Reductase",2,,0,0,,864.7375,510(K) Exempt,0,0,1
KQG,HE,HE,"Instrument, Coagulation",2,,0,1,,864.54,510(K),0,0,1
KQH,HE,HE,Red-Cell Indices,2,,0,1,,864.53,510(K),0,0,1
KQI,HE,HE,"Assay, Fetal Hemoglobin",2,,0,1,,864.7455,510(K),0,0,1
KQJ,HE,HE,"System, Fibrinogen Determination",2,,0,1,,864.734,510(K),0,0,1
KQL,EN,EN,"Tube, Tympanostomy With Semi-Permeable Membrane",2,,0,0,,874.393,510(K),1,0,1
KQM,SU,SU,"Camera, Surgical And Accessories",1,,0,0,,878.416,510(K) Exempt,0,0,1
KQN,CH,CH,"Radioassay, Angiotensin Converting Enzyme",2,,0,0,,862.109,510(K) Exempt,0,0,1
KQO,CH,CH,Automated Urinalysis System,1,,0,0,,862.29,510(K) Exempt,0,0,1
KQP,CH,CH,"Fluorescent Proc. (Qual.), Galactose-1-Phosphate Uridyl Transferase",2,,0,1,,862.1315,510(K),0,0,1
KQQ,GU,GU,"Tubing, Dialysate (And Connector)",2,,0,0,,876.582,510(K),0,1,1
KQR,GU,GU,"Detector, Air Or Foam",2,,0,0,,876.582,510(K),0,1,1
KQS,GU,GU,"Table, Cystometric, Non-Electric And Accessories",1,,0,0,,876.489,510(K) Exempt,0,0,1
KQT,GU,GU,"Evacuator, Gastro-Urology",2,,0,0,,876.437,510(K) Exempt,0,0,1
KQW,NE,OR,"Goniometer, Nonpowered",1,,0,0,,888.152,510(K) Exempt,0,0,1
KQX,NE,OR,"Goniometer, Ac-Powered",1,,0,0,,888.15,510(K) Exempt,0,0,1
KQZ,OR,OR,"Component, Traction, Non-Invasive",1,,1,0,,888.589,510(K) Exempt,0,0,1
KRA,CV,CV,"Catheter, Continuous Flush",2,,0,1,,870.121,510(K),0,0,1
KRB,CV,CV,"Probe, Thermodilution",2,,0,1,,870.1915,510(K),0,0,1
KRC,CV,CV,"Tester, Electrode, Surface, Electrocardiographic",2,,0,1,,870.237,510(K),0,0,1
KRD,CV,CV,"Device, Vascular, For Promoting Embolization",2,,0,0,,870.33,510(K),1,0,1
KRE,CV,CV,"Analyzer, Pacemaker Generator Function, Indirect",2,,0,1,,870.364,510(K),0,0,1
